state_id,actual_sum,pred_sum,abs_error,wape,bias_pct,window,candidate,grain,store_id,cat_id
,153976.0,151060.0,130784.0,0.8493791240193277,-0.01893801631423079,validation_1914_1941,seasonal_naive_28,store_id,WI_2,
,114775.0,111810.0,100975.0,0.8797647571335221,-0.025833151818775865,validation_1914_1941,seasonal_naive_28,store_id,WI_3,
,832488.0,790932.0,678518.0,0.815048385081827,-0.04991783665350131,validation_1914_1941,seasonal_naive_28,cat_id,,FOODS
,115856.0,110774.0,138838.0,1.198366938268195,-0.04386479767987847,validation_1914_1941,seasonal_naive_28,cat_id,,HOBBIES
,283420.0,281920.0,278862.0,0.983917860419166,-0.005292498765083621,validation_1914_1941,seasonal_naive_28,cat_id,,HOUSEHOLD
,90833.0,84668.0,73861.0,0.8131516078958088,-0.06787180870388515,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_1,FOODS
,15405.0,15053.0,17924.0,1.1635183382018826,-0.0228497241155469,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_1,HOBBIES
,27794.0,28234.0,28608.0,1.0292868964524717,0.015830754839173924,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_1,HOUSEHOLD
,87218.0,81730.0,72000.0,0.8255176683712078,-0.06292279116696095,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_2,FOODS
,12557.0,11647.0,15322.0,1.2201959066656047,-0.07246953890260413,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_2,HOBBIES
,33145.0,31654.0,32437.0,0.9786393121134409,-0.04498416050686378,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_2,HOUSEHOLD
,109870.0,111045.0,85369.0,0.777000091016656,0.010694457085646673,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_3,FOODS
,16666.0,16039.0,18803.0,1.1282251290051601,-0.03762150486019441,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_3,HOBBIES
,48824.0,49888.0,42446.0,0.8693675241684418,0.021792561035556282,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_3,HOUSEHOLD
,51640.0,48351.0,50217.0,0.972443841982959,-0.06369093725793958,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_4,FOODS
,11076.0,10318.0,13028.0,1.1762369086312747,-0.06843625857710364,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_4,HOBBIES
,16142.0,15544.0,19110.0,1.183868169991327,-0.037046214843266013,validation_1914_1941,seasonal_naive_28,store_id+cat_id,CA_4,HOUSEHOLD
,62345.0,58734.0,52271.0,0.8384152698692758,-0.05791964070895821,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_1,FOODS
,8349.0,8043.0,11298.0,1.3532159540064679,-0.03665109593963349,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_1,HOBBIES
,26837.0,25999.0,25876.0,0.9641912285277788,-0.031225546819689236,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_1,HOUSEHOLD
,76238.0,71846.0,59016.0,0.7741021537815788,-0.05760906634486739,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_2,FOODS
,11818.0,10648.0,14036.0,1.1876798104586224,-0.09900152310035538,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_2,HOBBIES
,27202.0,27612.0,27990.0,1.0289684582016028,0.015072421145504007,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_2,HOUSEHOLD
,77102.0,68649.0,61203.0,0.7937926383232601,-0.1096339913361521,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_3,FOODS
,11624.0,11369.0,13661.0,1.1752408809359944,-0.02193737095664143,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_3,HOBBIES
,27884.0,26404.0,26898.0,0.9646392196241572,-0.05307703342418591,validation_1914_1941,seasonal_naive_28,store_id+cat_id,TX_3,HOUSEHOLD
,78933.0,73853.0,66316.0,0.8401555749813132,-0.06435837989180697,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_1,FOODS
,12009.0,11673.0,13112.0,1.0918477808310434,-0.027979015738196354,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_1,HOBBIES
,21502.0,21755.0,23657.0,1.1002232350479024,0.011766347316528696,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_1,HOUSEHOLD
,114133.0,111300.0,91481.0,0.801529794187483,-0.024821918288312757,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_2,FOODS
,8404.0,8135.0,10871.0,1.2935506901475489,-0.03200856734888149,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_2,HOBBIES
,31439.0,31625.0,28432.0,0.9043544642005152,0.0059162187092464775,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_2,HOUSEHOLD
,84176.0,80756.0,66784.0,0.793385287968067,-0.04062915795476145,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_3,FOODS
,7948.0,7849.0,10783.0,1.3566935078007045,-0.01245596376446905,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_3,HOBBIES
,22651.0,23205.0,23408.0,1.0334201580504172,0.024458081320912983,validation_1914_1941,seasonal_naive_28,store_id+cat_id,WI_3,HOUSEHOLD
